State,Year,Beach ID,Beach Name,County,Beach Access,Beach Owner,BeachLength (Mi),Tier,Start Latitude,Start Longitude,End Latitude,End Longitude,Waterbody Name,Waterbody Type,AdvisoryReportingFrequency(to EPA),AdvisoryReportingFrequencyUnits
MA,2021,MA119631,Wellfleeter Condos,BARNSTABLE,null,,0.079,,41.9301246,-70.03903078,41.93010526,-70.04058037,Atlantic Ocean,Open Coast,,
MA,2021,MA530947,Wequasett Inn Resort,BARNSTABLE,Public,Private,0.186,2,41.72296,-69.9945,41.7203,-69.99497,,,,
MA,2021,MA256763,West Beach Club,BARNSTABLE,Private,Private,0.061,2,41.62848,-70.30652,41.62872,-70.30532,,,,
MA,2021,MA785642,West Beach Club,BARNSTABLE,null,,0.061,,41.62847197,-70.30533362,41.62825941,-70.30647619,Atlantic Ocean,Open Coast,,
MA,2021,MA932238,West Dennis - Residential,BARNSTABLE,Public,Public,0.109,2,41.65128,-70.17197,41.6515,-70.16989,,,,
MA,2021,MA649766,West Dennis - West,BARNSTABLE,Public,Public,1.063,2,41.64785,-70.19511,41.6509,-70.175,,,,
MA,2021,MA478489,West Dennis - West of snack bar,BARNSTABLE,Public,Public,0.158,2,41.6509,-70.175,41.65128,-70.17197,,,,
MA,2021,MA440390,West End Lot,BARNSTABLE,Public,Public,0.031,2,42.04164,-70.19298,42.04132,-70.19328,,,,
MA,2021,MA749740,West Hyannisport Beach Association,BARNSTABLE,null,,0.564,,41.63072425,-70.32320898,41.63519314,-70.33219667,Atlantic Ocean,Open Coast,,
MA,2021,MA374059,White Crest,BARNSTABLE,Public,Public,0.128,3,41.93545,-69.97937,41.93365,-69.97877,,,,
MA,2021,MA623621,Wianno Avenue,BARNSTABLE,Public,Public,0.014,2,41.61850947,-70.36801288,41.61814139,-70.36819862,,,,
MA,2021,MA543430,Wianno Club (Salt-107 Seaview),BARNSTABLE,Private,Private,0.046,2,41.62198,-70.39565,41.62174,-70.39484,,,,
MA,2021,MA288814,Wilbur Park,BARNSTABLE,Public,Public,0.062,2,41.68444,-70.16049,41.68501,-70.16027,,,,
MA,2021,MA246471,Wild Harbour Estates,BARNSTABLE,Private,Private,0.156,2,41.63768,-70.64316,41.63602,-70.64225,,,,
MA,2021,MA659637,Windmill,BARNSTABLE,Public,Public,0.034,2,41.64659,-70.27137,41.64639,-70.27077,,,,
MA,2021,MA222591,Wing Island,BARNSTABLE,null,,0.508,,41.75732323,-70.1234936,41.76084402,-70.11608148,Atlantic Ocean,Open Coast,,
MA,2021,MA189268,Wings Neck Trust Association (North Beach),BARNSTABLE,Private,Private,0.163,2,41.6905,-70.64785,41.69051,-70.64511,,,,
MA,2021,MA823593,Wings Neck Trust Association (South Beach),BARNSTABLE,Private,Private,0.103,2,41.68477,-70.64352,41.68345,-70.64342,,,,
MA,2021,MA735642,Winslow Landing Road,BARNSTABLE,null,,0.067,,41.77445589,-70.05973475,41.77485124,-70.05852681,Atlantic Ocean,Open Coast,,
MA,2021,MA262419,Winston Ave,BARNSTABLE,Public,Public,0.3,2,42.06172,-70.15385,42.06038,-70.14771,,,,
MA,2021,MA290525,Wood Neck Beach,BARNSTABLE,Public,Public,0.108,2,41.57424,-70.64166,41.57578,-70.64133,,,,
MA,2021,MA556952,Wood Neck River,BARNSTABLE,Public,Public,0.086,2,41.57703,-70.64137,41.57577,-70.64133,,,,
MA,2021,MA310983,Wychmere Harbor Beach Club,BARNSTABLE,Private,Private,0.12,2,41.66206,-70.06744,41.66159,-70.06515,,,,
MA,2021,MA581515,Wyndmere Bluffs,BARNSTABLE,null,,0.056,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA773323,Wyndmere Bluffs,BARNSTABLE,null,,0.056,,41.66340897,-70.08205978,41.66332661,-70.08314054,Atlantic Ocean,Open Coast,,
MA,2021,MA589252,Yacht Club,BARNSTABLE,null,,0.069,,41.98996178,-70.07133251,41.99061031,-70.07214533,Atlantic Ocean,Open Coast,,
MA,2021,MA260791,Yacht Club,BARNSTABLE,null,,0.031,,41.54214703,-70.60483042,41.54232998,-70.60555434,Atlantic Ocean,Open Coast,,
MA,2021,MA793374,Zylpha Road Beach,BARNSTABLE,Public,Public,0.05,3,41.66346,-70.08199,41.66353,-70.08106,,,,
MA,2021,MA271417,400 Beach,BRISTOL,Public,Public,0.11,2,41.60588,-70.91619,41.60697,-70.91748,,,,
MA,2021,MA962360,400 North,BRISTOL,Public,Public,0.02,2,41.60637862,-70.91635626,41.60664701,-70.91649836,,,,
MA,2021,MA622297,400 South,BRISTOL,Public,Public,0.039,2,41.606363,-70.916324,41.605818,-70.916109,,,,
MA,2021,MA541390,Adamsiville Road (Old Harbor),BRISTOL,null,,0.077,,41.55031827,-71.1244816,41.55031827,-71.1244816,Atlantic Ocean,Open Coast,,
MA,2021,MA878653,Adamsville Rd - River Landing,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA716287,Anthony Beach,BRISTOL,Private,Private,0.159,2,41.59093,-70.92998,41.59238,-70.92788,,,,
MA,2021,MA870078,Apponagansett Town Beach,BRISTOL,Public,Public,0.283,2,41.58344,-70.95636,41.58427,-70.95288,,,,
MA,2021,MA137986,Baker's Beach,BRISTOL,Private,Private,0.26,3,41.5088,-71.07442,41.5085,-71.06945,,,,
MA,2021,MA257026,Barney's Joy,BRISTOL,null,,0.922,,41.50904511,-70.98267388,41.51189948,-71.0001578,Atlantic Ocean,Open Coast,,
MA,2021,MA464209,Bayview,BRISTOL,Private,Private,0.039,2,41.57184,-70.94563,41.57141,-70.94521,,,,
MA,2021,MA103459,Beach Avenue,BRISTOL,null,,0.347,,41.50674511,-71.08909795,41.50411398,-71.09444008,Atlantic Ocean,Open Coast,,
MA,2021,MA502809,Boathouse Row,BRISTOL,null,,0.009,,41.5079235,-71.09355618,41.50782431,-71.09344369,Atlantic Ocean,Open Coast,,
MA,2021,MA381772,Branton,BRISTOL,null,,1.037,,41.71012423,-71.18113259,41.71781423,-71.16607132,Atlantic Ocean,Open Coast,,
MA,2021,MA197251,C and K Club - Howland,BRISTOL,Private,Private,0.357,3,41.50006,-71.11399,41.50204,-71.10774,,,,
MA,2021,MA269978,Campground,BRISTOL,null,,0.329,,41.49723461,-71.04102685,41.49723461,-71.04102685,Atlantic Ocean,Open Coast,,
MA,2021,MA913781,Cedar Cove Club,BRISTOL,Private,Private,0.04,2,41.71474,-71.21296,41.71504,-71.21217,,,,
MA,2021,MA583965,Cherry and Webb,BRISTOL,Public,Public,0.82,3,41.512,-71.08944,41.50896,-71.07513,,,,
MA,2021,MA372082,Coles River Club off Harbor Rd,BRISTOL,Private,Private,0.034,2,41.71774,-71.22485,41.71727,-71.2254,,,,
MA,2021,MA376636,DEVOL POND,BRISTOL,null,,2.1,,,,,,Devol Pond,,,
MA,2021,MA627939,Davis,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA281862,Davy's Locker,BRISTOL,Public,Public,0.059,2,41.6101,-70.90484,41.60931,-70.90472,,,,
MA,2021,MA733751,Demarest Lloyd (DCR),BRISTOL,Public,Public,0.709,2,41.5219,-70.98342,41.53139,-70.97975,,,,
MA,2021,MA159480,East Beach,BRISTOL,Public,Public,0.273,3,41.50327,-71.02723,41.50472,-71.0224,,,,
MA,2021,MA629052,East Blvd.,BRISTOL,null,,0.016,,41.60888442,-70.90420893,41.60867733,-70.90411416,Atlantic Ocean,Open Coast,,
MA,2021,MA944924,Elephant Rock Beach Club,BRISTOL,Private,Private,0.44,3,41.50365,-71.10486,41.50443,-71.09658,,,,
MA,2021,MA467885,Fort Phoenix (DCR),BRISTOL,Public,Public,0.37,2,41.62406,-70.90031,41.62499,-70.89335,,,,
MA,2021,MA945584,Fort Phoenix - Town Beach,BRISTOL,Public,Public,0.18,2,41.62469,-70.90327,41.62402,-70.90037,,,,
MA,2021,MA469132,Gooseberry,BRISTOL,null,,1.82,,41.493505,-71.03833944,41.49313324,-71.03948821,Atlantic Ocean,Open Coast,,
MA,2021,MA208905,Hidden Bay,BRISTOL,Private,Private,0.069,2,41.60226,-70.93028,41.60307,-70.92959,,,,
MA,2021,MA556800,Horseneck (DCR),BRISTOL,Public,Public,1.71,2,41.50831,-71.06866,41.4971,-71.04021,,,,
MA,2021,MA661873,Howland,BRISTOL,null,,0.107,,41.50241469,-71.10592686,41.5016768,-71.10799987,Atlantic Ocean,Open Coast,,
MA,2021,MA236087,J. Beach,BRISTOL,Public,Public,0.062,2,41.60569,-70.91635,41.60525,-70.9153,,,,
MA,2021,MA237154,Jones Town Beach North,BRISTOL,Public,Public,0.05,2,41.60604,-70.93095,41.60539,-70.93082,,,,
MA,2021,MA872338,Jones Town Beach South,BRISTOL,Public,Public,0.05,2,41.60539,-70.93082,41.6047,-70.93073,,,,
MA,2021,MA971441,Kids Beach,BRISTOL,Public,Public,0.092,2,41.6084,-70.91789,41.60692,-70.91716,,,,
MA,2021,MA900105,Knollmere,BRISTOL,Private,Private,0.055,2,41.63453,-70.86022,41.63413,-70.8593,,,,
MA,2021,MA426084,Knollmere,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA814480,Knubble Beach,BRISTOL,Public,Public,0.104,2,41.50612,-71.09031,41.50729,-71.0877,,,,
MA,2021,MA452467,LAKE NOQUOCHOKEE,BRISTOL,null,,1,,,,,,Lake Noquochokee,,,
MA,2021,MA498031,Leeside,BRISTOL,Private,Private,0.07,2,41.7183,-71.1978,41.719,-71.1967,,,,
MA,2021,MA896969,Little River,BRISTOL,null,,0.051,,41.53462031,-70.96870382,41.53572817,-70.96910168,Atlantic Ocean,Open Coast,,
MA,2021,MA530907,MOUNT HOPE BAY,BRISTOL,null,,0.5,,,,,,Mount Hope Bay,,,
MA,2021,MA403483,Manhattan Avenue,BRISTOL,Public,Public,0.087,2,41.62898,-70.87791,41.6285,-70.87652,,,,
MA,2021,MA783733,Marina,BRISTOL,null,,0.03,,41.51347505,-71.07159721,41.51359223,-71.07107133,Atlantic Ocean,Open Coast,,
MA,2021,MA352252,Mishaum,BRISTOL,null,,0.096,,41.5247329,-70.95485468,41.52322829,-70.95431539,Atlantic Ocean,Open Coast,,
MA,2021,MA686988,Moses Smith Creek,BRISTOL,Public,Public,0.057,2,41.53849,-70.94675,41.53769,-70.94676,,,,
MA,2021,MA124847,Nonquitt,BRISTOL,Private,Private,0.34,2,41.55648,-70.93544,41.561,-70.93662,,,,
MA,2021,MA350664,O'Tools,BRISTOL,Public,Public,0.15,2,41.60285,-70.90211,41.60045,-70.90184,,,,
MA,2021,MA437665,O'Tools Extension,BRISTOL,null,,0.124,,41.60287839,-70.90193486,41.60101794,-70.90156455,Atlantic Ocean,Open Coast,,
MA,2021,MA342526,Oak Hill Shores,BRISTOL,Private,Private,0.02,2,41.5973,-70.9286,41.5968,-70.9283,,,,
MA,2021,MA430398,Pierce Beach,BRISTOL,Public,Public,0.195,2,41.76427,-71.13431,41.76444,-71.13061,,,,
MA,2021,MA166206,Round Hill,BRISTOL,Public,Public,0.65,2,41.53743,-70.94668,41.54065,-70.93588,,,,
MA,2021,MA525080,Round Hill Condos,BRISTOL,null,,0.199,,41.54048082,-70.93486071,41.54027703,-70.93868621,Atlantic Ocean,Open Coast,,
MA,2021,MA544540,SAWDY POND,BRISTOL,null,,3,,,,,,Sawdy Pond,,,
MA,2021,MA147600,SOUTH WAUTUPPA,BRISTOL,null,,7.3,,,,,,South Wautuppa,,,
MA,2021,MA031247,Salter's Point East,BRISTOL,Private,Private,0.079,2,41.53542,-70.9474,41.53432,-70.94748,,,,
MA,2021,MA091684,Salter's Point South,BRISTOL,Private,Private,0.223,2,41.52855,-70.95303,41.5297,-70.94906,,,,
MA,2021,MA536859,Sandy Beach,BRISTOL,Public,Public,0.04,2,41.72249,-71.21086,41.72212,-71.21027,,,,
MA,2021,MA891161,Sandy Beach (Raymond Street),BRISTOL,Private,Private,0.062,2,41.62368,-70.85926,41.62368,-70.85814,,,,
MA,2021,MA758675,Seaview,BRISTOL,Public,Public,0.066,3,41.62084,-70.85571,41.61996,-70.85543,,,,
MA,2021,MA316274,South Pier,BRISTOL,null,,0.041,,41.60706856,-70.91695255,41.60743004,-70.91709415,Atlantic Ocean,Open Coast,,
MA,2021,MA154217,Spindle Rock,BRISTOL,Private,Private,0.2,3,41.51309,-71.09776,41.5103,-71.09735,,,,
MA,2021,MA344492,Squid,BRISTOL,Public,Public,0.037,2,41.60224,-70.91387,41.60189,-70.91335,,,,
MA,2021,MA249263,Swansea Town Beach,BRISTOL,Public,Public,0.34,2,41.72603,-71.22201,41.72443,-71.21575,,,,
MA,2021,MA509417,Tabor North,BRISTOL,null,,0.13,,41.59731269,-70.90312716,41.59565649,-70.90229718,Atlantic Ocean,Open Coast,,
MA,2021,MA851889,Tabor Park South,BRISTOL,Public,Public,0.26,2,41.59735,-70.90317,41.59421,-70.90054,,,,
MA,2021,MA472485,Tabor South Extension,BRISTOL,null,,0.051,,41.59451286,-70.90099614,41.59410438,-70.90063438,Atlantic Ocean,Open Coast,,
MA,2021,MA690885,The Bluffs,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA270147,The Bluffs,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA944372,The Bluffs,BRISTOL,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA565150,Tower 1,BRISTOL,Public,Public,0.06,2,41.598572,-70.902691,41.599755,-70.901943,,,,
MA,2021,MA681041,Tower 2,BRISTOL,null,,0.041,,41.59910631,-70.90239905,41.59852125,-70.90263995,Atlantic Ocean,Open Coast,,
MA,2021,MA380528,Tower 3,BRISTOL,null,,0.05,,41.59974753,-70.90196247,41.59910631,-70.90239905,Atlantic Ocean,Open Coast,,
MA,2021,MA383802,Tower 4,BRISTOL,Public,Public,0.037,2,41.599755,-70.90194,41.600254,-70.901676,,,,
MA,2021,MA609608,Tower Beach,BRISTOL,Public,Public,0.187,2,41.59773,-70.90288,41.60025,-70.90168,,,,
MA,2021,MA969336,Town Walkway,BRISTOL,null,,0.005,,41.71077282,-71.18321963,41.71006947,-71.1812101,Atlantic Ocean,Open Coast,,
MA,2021,MA188966,Town-Yacht,BRISTOL,Public,Public,0.02,3,41.51334,-71.07575,41.51343,-71.07538,,,,
MA,2021,MA201783,Village Waterfront Park,BRISTOL,null,,0.105,,41.76844914,-71.12518948,41.76967279,-71.12457218,Atlantic Ocean,Open Coast,,
MA,2021,MA799296,WESTPORT HARBOR,BRISTOL,null,,2,,,,,,Atlantic Ocean,,,
MA,2021,MA204121,West Island Causeway,BRISTOL,Public,Public,0.056,2,41.59685,-70.83912,41.59716,-70.83814,,,,
MA,2021,MA137514,West Island Town Beach,BRISTOL,Public,Public,1.243,3,41.58357,-70.82733,41.59137,-70.82036,,,,
MA,2021,MA387864,Yacht Club,BRISTOL,null,,0.02,,41.51331105,-71.07910712,41.51338643,-71.07609271,Atlantic Ocean,Open Coast,,
MA,2021,MA389334,Bend in the Road,DUKES,Public,Public,0.16,3,41.40885,-70.53776,41.4077,-70.53508,,,,
MA,2021,MA686749,Capawok Beach,DUKES,Public,Private,0.25,2,41.45223,-70.66586,41.45567,-70.66507,,,,
MA,2021,MA760718,Chappy Beach Club,DUKES,Private,Private,0.116,2,41.38707,-70.50379,41.38603,-70.50203,,,,
MA,2021,MA980528,Chappy Point Beach,DUKES,Public,Private,0.1,2,41.38871,-70.50831,41.38876,-70.50619,,,,
MA,2021,MA881738,East Beach (Chappy),DUKES,Public,Private,2.01,3,41.35289,-70.45026,41.38304,-70.44955,,,,
MA,2021,MA887885,Eastville Road,DUKES,null,,0.019,,41.46296034,-70.58106376,41.46253845,-70.5813987,Atlantic Ocean,Open Coast,,
MA,2021,MA714650,Eastville Town Beach - Harbor side,DUKES,Public,Public,0.169,3,41.45915,-70.5854,41.45879,-70.58239,,,,
MA,2021,MA816733,Eastville Town Beach - Lagoon side,DUKES,Public,Public,0.25,2,41.45947,-70.58459,41.45751,-70.58082,,,,
MA,2021,MA612127,Felix Neck,DUKES,null,,0.173,,41.42012831,-70.56310782,41.42196127,-70.56162607,Atlantic Ocean,Open Coast,,
MA,2021,MA205914,Fuller Street,DUKES,Public,Public,0.202,2,41.39714,-70.50604,41.39463,-70.50444,,,,
MA,2021,MA856169,Gray's Beach,DUKES,Private,Private,0.32,2,41.40942,-70.71208,41.41321,-70.71142,,,,
MA,2021,MA984282,Great Rock Bight,DUKES,Public,Public,0.199,2,41.38153,-70.74066,41.38433,-70.73982,,,,
MA,2021,MA780412,Hilman's Point,DUKES,Private,Private,0.056,2,41.45893,-70.62608,41.45835,-70.62589,,,,
MA,2021,MA158914,Inkwell Beach,DUKES,Public,Public,0.09,2,41.45292,-70.55328,41.45167,-70.55305,,,,
MA,2021,MA994983,Joseph Sylvia State Beach,DUKES,Public,Public,0.29,3,41.40899804,-70.53778364,41.41450093,-70.54614062,Atlantic Ocean,Open Coast,,
MA,2021,MA350051,Joseph Sylvia State Beach,DUKES,Public,Public,0.36,2,41.41616,-70.54789,41.41226,-70.54343,,,,
MA,2021,MA857429,Joseph Sylvia State Beach - Big Bridge,DUKES,Public,Public,0.53,3,41.42278,-70.55191,41.4166,-70.54915,,,,
MA,2021,MA524785,Joseph Sylvia State Beach - Sound,DUKES,Public,Public,0.71,3,41.43262,-70.55628,41.42278,-70.55191,,,,
MA,2021,MA505943,Katama Point,DUKES,Public,Private,0.13,2,,,,,,,,
MA,2021,MA454036,Lagoon Pond Herring Run,DUKES,Public,Public,0.01,2,41.43037793,-70.60161948,41.42935433,-70.59982911,Atlantic Ocean,Open Coast,,
MA,2021,MA513032,Lake Street,DUKES,Public,Public,0.05,2,41.45622263,-70.62153494,41.45560975,-70.6211064,Atlantic Ocean,Open Coast,,
MA,2021,MA344913,Lake Tashmoo,DUKES,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA984285,Lambert's Cove Beach,DUKES,Public,Public,0.097,2,,,,,,,,
MA,2021,MA270096,Lambert's Cove Beach,DUKES,Public,Public,0.097,2,41.44347,-70.67127,41.4454,-70.66978,,,,
MA,2021,MA351102,Lobsterville,DUKES,Public,Public,2.94,3,41.35376,-70.81918,41.35376,-70.7687,,,,
MA,2021,MA539615,Long Point (Great Pond),DUKES,Public,Private,0.684,2,41.3518766,-70.64135429,41.34769872,-70.65035215,,,,
MA,2021,MA486558,Long Point (Ocean),DUKES,Public,Private,0.45,2,41.34791,-70.64373,41.34846,-70.63495,,,,
MA,2021,MA409715,Marinelli (Jetty) Beach,DUKES,Public,Public,0.042,2,41.46096,-70.55775,41.46163,-70.55842,,,,
MA,2021,MA801427,Medeiros Cove (Sailing Camp),DUKES,Public,Public,0.202,2,41.44302,-70.58906,41.4453,-70.58712,,,,
MA,2021,MA567790,Menemsha,DUKES,Public,Public,0.234,3,41.35448,-70.76739,41.3573,-70.76495,,,,
MA,2021,MA323429,Mink Meadows,DUKES,Private,Private,0.19,2,41.475,-70.61909,41.47635,-70.61587,,,,
MA,2021,MA838795,Moshup Beach,DUKES,Public,Public,1.066,3,41.34938,-70.83622,41.33716,-70.82873,,,,
MA,2021,MA520069,Naushon Beach,DUKES,Private,Private,0.05,2,41.45838,-70.6625,41.45891,-70.66191,,,,
MA,2021,MA257258,Norton Point Beach,DUKES,null,,1.591,,41.34972737,-70.50865295,41.34974396,-70.46696522,Atlantic Ocean,Open Coast,,
MA,2021,MA365360,Norton Point Beach,DUKES,null,,1.591,,41.35219902,-70.49935881,41.35274798,-70.49867384,Atlantic Ocean,Open Coast,,
MA,2021,MA129861,Norton Point Beach,DUKES,null,,1.591,,41.34846556,-70.51204566,41.34904838,-70.48161645,Atlantic Ocean,Open Coast,,
MA,2021,MA916087,Norton Point East,DUKES,Public,Private,2.18,3,41.34856,-70.50899,41.34972,-70.46652,,,,
MA,2021,MA140892,Ocean @ Chilmark Pond Preserve,DUKES,Public,Public,1.317,3,41.34087,-70.71797,41.34429,-70.69307,,,,
MA,2021,MA761941,Ocean @ Edgartown Great Pond,DUKES,Public,Public,0.095,3,41.34983,-70.6032,41.34958,-70.60158,,,,
MA,2021,MA566056,Ocean @ Long Point - West,DUKES,Public,Private,0.32,2,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA238735,Ocean @ Lucy Vincent Beach,DUKES,Public,Public,0.658,2,41.33794,-70.72997,41.34088,-70.71794,,,,
MA,2021,MA761893,Ocean @ Squibnocket Beach,DUKES,Public,Public,0.764,2,41.31271,-70.76788,41.32177,-70.76094,,,,
MA,2021,MA333119,Owen Little Way,DUKES,Public,Public,0.028,2,41.46272,-70.59985,41.46363,-70.59949,,,,
MA,2021,MA273205,Owen Park,DUKES,Public,Public,0.345,2,41.46014,-70.59983,41.45574,-70.60103,,,,
MA,2021,MA448070,Pay Beach,DUKES,Public,Public,0.268,2,41.45649,-70.55531,41.45292,-70.55328,,,,
MA,2021,MA620433,Pecoy Point Preserve Beach,DUKES,Public,Private,0.16,2,,,,,,,,
MA,2021,MA921129,Philbin Beach,DUKES,Public,Public,0.001,3,41.33934,-70.83105,41.33933,-70.83105,,,,
MA,2021,MA163656,Pond @ Lucy Vincent Beach,DUKES,Public,Public,0.054,2,41.3402,-70.72188,41.34093,-70.72159,,,,
MA,2021,MA941583,Ramble Trail Preserve Beach,DUKES,Public,Private,0.8,2,,,,,,,,
MA,2021,MA769380,Red Beach,DUKES,Public,Public,0.149,3,41.34353,-70.78403,41.34424,-70.78143,,,,
MA,2021,MA689705,Saltworks Beach,DUKES,Private,Private,0.13,2,41.4152,-70.71109,41.41686,-70.71021,,,,
MA,2021,MA254065,Sepiessa Point,DUKES,Public,Public,0.448,3,41.34702504,-70.63859793,41.34756892,-70.63013165,,,,
MA,2021,MA882144,Sound @ Wilfred's Pond Preserve,DUKES,Public,Public,0.094,2,41.47138,-70.62562,41.47205,-70.62403,,,,
MA,2021,MA704340,South Beach State Park - East,DUKES,Public,Public,0.365,3,41.3493,-70.51905,41.34837,-70.51204,,,,
MA,2021,MA604643,South Beach State Park - Middle,DUKES,Public,Public,0.365,3,41.34953,-70.5261,41.3493,-70.51905,,,,
MA,2021,MA742856,South Beach State Park - West,DUKES,Public,Public,0.321,3,41.34949,-70.53226,41.34953,-70.5261,,,,
MA,2021,MA989186,Tashmoo Beach,DUKES,Public,Public,0.085,2,41.46757,-70.63184,41.46689,-70.63169,,,,
MA,2021,MA389498,Tashmoo Cut,DUKES,Public,Public,0.14,2,41.46689,-70.63169,41.46736,-70.6297,,,,
MA,2021,MA437252,Tisbury Great Pond Beach,DUKES,Public,Private,0.35,3,41.34751,-70.65328,41.3479,-70.64646,,,,
MA,2021,MA484411,Vineyard Harbor Motel,DUKES,Public,Private,0.032,2,41.45357,-70.59874,41.45327,-70.59828,,,,
MA,2021,MA899680,Vineyard Haven Yacht Club,DUKES,null,,0.047,,41.46254672,-70.59928786,41.46317654,-70.59907301,Atlantic Ocean,Open Coast,,
MA,2021,MA858103,Wasque Swim Beach,DUKES,Public,Private,1.3,3,41.34981,-70.4742,41.35233,-70.45075,,,,
MA,2021,MA651765,Yacht Club,DUKES,null,,0.112,,41.46177089,-70.55823755,41.46335245,-70.55930954,Atlantic Ocean,Open Coast,,
MA,2021,MA933943,Back,ESSEX,Public,Public,0.192,2,42.66293,-70.62373,42.66062,-70.62272,,,,
MA,2021,MA434526,Bayview,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA444171,Black,ESSEX,Public,Public,0.305,2,42.57867,-70.7343,42.57812,-70.72888,,,,
MA,2021,MA151015,Black Rock,ESSEX,Public,Public,0.264,2,42.43373,-70.93599,42.43003,-70.93479,,,,
MA,2021,MA641809,Brackenbury,ESSEX,Public,Public,0.05,2,42.55049,-70.85236,42.55077,-70.85146,,,,
MA,2021,MA222677,Camp Naumkeag,ESSEX,Public,Public,0.013,2,42.53304,-70.87683,42.53319,-70.87669,,,,
MA,2021,MA334369,Canoe,ESSEX,Public,Public,0.078,2,42.41966,-70.90787,42.41956,-70.9064,,,,
MA,2021,MA807670,Cape Hedge,ESSEX,Public,Public,0.401,3,42.63273,-70.61116,42.6354,-70.60488,,,,
MA,2021,MA282318,Children's Island - Back,ESSEX,Public,Private,0.019,2,42.51098,-70.81333,42.51097,-70.81364,,,,
MA,2021,MA425571,Children's Island - Dock,ESSEX,Public,Private,0.021,2,42.51359,-70.81708,42.51453,-70.81725,,,,
MA,2021,MA313766,Children's Island - Tractor,ESSEX,Public,Private,0.15,2,,,,,,,,
MA,2021,MA794165,Children's Island - Wally,ESSEX,Public,Private,0.021,2,42.51214,-70.81406,42.51207,-70.81372,,,,
MA,2021,MA319129,Clammer's Beach,ESSEX,Public,Public,0.017,3,42.64876,-70.74385,42.64855,-70.74392,,,,
MA,2021,MA680777,Clark,ESSEX,Private,Private,0.163,2,42.70538,-70.79528,42.70317,-70.79461,,,,
MA,2021,MA691904,Collins Cove,ESSEX,Public,Public,0.12,2,42.52902,-70.88784,42.52751,-70.88736,,,,
MA,2021,MA533620,Corn Point,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA434970,Crane,ESSEX,Public,Private,3.367,3,42.69097,-70.77472,42.6626,-70.72951,,,,
MA,2021,MA760414,Cressy's,ESSEX,Public,Public,0.103,3,42.60266,-70.68023,42.60297,-70.67834,,,,
MA,2021,MA919254,Crocker Park,ESSEX,Public,Public,0.003,2,42.50268,-70.8484,42.50269,-70.84835,,,,
MA,2021,MA755784,Dane Street,ESSEX,null,,0.231,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA424085,Dane Street,ESSEX,Public,Public,0.231,2,,,,,,,,
MA,2021,MA424142,Dane Street,ESSEX,Public,Public,0.231,2,42.54681,-70.87151,42.54875,-70.86786,,,,
MA,2021,MA407948,Dead Horse,ESSEX,Public,Public,0.081,3,42.53342,-70.87456,42.53381,-70.87314,,,,
MA,2021,MA902548,Devereux,ESSEX,Public,Public,0.209,2,42.49026,-70.85755,42.49141,-70.85378,,,,
MA,2021,MA617417,Eisman's,ESSEX,Public,Public,0.196,2,42.46399,-70.90365,42.46369,-70.89997,,,,
MA,2021,MA869051,Fisherman's,ESSEX,Public,Public,0.365,2,42.46724,-70.91226,42.46552,-70.90595,,,,
MA,2021,MA141177,Flat Rock,ESSEX,null,,0,,,,,,Atlantic Ocean,Open Coast,,
MA,2021,MA169719,Forest River - Pioneer,ESSEX,Public,Public,0.049,2,42.50783,-70.88468,42.50731,-70.88403,,,,
MA,2021,MA673086,Forest River - Point,ESSEX,Public,Public,0.033,2,42.50557,-70.88271,42.50514,-70.88291,,,,
MA,2021,MA436681,Forty Steps Beach,ESSEX,Public,Public,0.06,2,42.42278,-70.90879,42.42193,-70.90899,,,,
MA,2021,MA129354,Front Beach,ESSEX,Public,Public,0.009,3,42.65091,-70.74516,42.65085,-70.74499,,,,
MA,2021,MA471378,Front Beach,ESSEX,Public,Public,0.135,2,42.65948,-70.62178,42.65857,-70.61955,,,,
MA,2021,MA715948,Gas House,ESSEX,Public,Public,0.027,2,42.51006,-70.84492,42.50974,-70.84463,,,,
MA,2021,MA715507,Goat Hill,ESSEX,Public,Public,0.067,2,42.54282,-70.89008,42.54377,-70.89033,,,,
MA,2021,MA240390,Good Harbor,ESSEX,Public,Public,0.429,2,42.6216,-70.62849,42.61739,-70.63442,,,,
MA,2021,MA082695,Good Harbor Creek,ESSEX,Public,Public,0.119,2,42.61894,-70.63546,42.61741,-70.63442,,,,
MA,2021,MA538327,Grace Oliver,ESSEX,Public,Public,0.041,2,42.51503,-70.84651,42.51446,-70.84634,,,,
